month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201910,maryland,md,345000,-0.009,0.047,20950,-0.0142,-0.1196,56,-0.0261,-0.0667,7804,-0.0862,-0.0643,396,-0.0833,-0.1466,7296,-0.0141,-0.1339,2766,0.0594,-0.1471,166.4424108,-5.00E-04,-0.0039,1923.5,-0.0075,0.0598,455001,0.0043,0.0498,23716,-0.0062,-0.1229,0.132,0.0092,-0.0043
201910,utah,ut,407050,0.0372,0.0571,12610,-0.2059,-0.0469,57,0,0.0962,4836,-0.1239,-0.0584,380,-0.0404,0,4164,-0.063,-0.1296,7203,-0.1833,0.0468,158.4068173,0.019,0.0836,2601,0.0204,-0.0196,678062,0.076,0.0738,19813,-0.1978,-0.0149,0.5712,0.0158,0.0511
201910,north dakota,nd,229800,-9.00E-04,-0.007,3835,-0.041,-0.0362,76.5,0.0338,-0.0613,784,-0.1765,-0.0798,44,0.5714,0.8333,872,-0.1102,0.014,263,-0.0259,0.414,110.8572782,-0.0039,0.0074,2115.5,-0.0014,-0.0142,273946,-0.0053,-0.0133,4098,-0.0401,-0.0161,0.0686,0.0011,0.0218
201910,minnesota,mn,280000,-0.0174,0.018,23255,-0.0423,0.0615,57,0.0755,-0.0579,7812,-0.1993,0.1509,168,-0.1429,0.0769,7032,-0.1044,0.0987,8402,-0.0741,-0.1557,143.828125,0.0047,0.0437,1975,-0.0088,-0.0436,365734,-0.0014,-0.0038,31657,-0.051,-0.0063,0.3613,-0.0124,-0.0929
201910,texas,tx,292300,-0.004,0.0112,107957,-0.0367,-0.0124,64,0.0159,-0.0448,34700,-0.0316,0.0619,3624,0.0747,0.2343,37268,-0.0435,0.0481,37072,-0.1618,0.0811,131.21875,0.0011,0.0395,2220.5,-0.0038,-0.0122,409751,0.001,0.0208,145029,-0.0721,0.0099,0.3434,-0.0513,0.0297
201910,louisiana,la,229050,-0.002,0.0315,19137,-0.0283,-0.0549,86,0.0058,0,4252,-0.0748,-0.061,132,-0.3265,-0.2979,5056,-0.0525,0.004,4685,-0.0839,0.4568,117.1864474,0.0016,0.0278,1931,-0.0072,0.0373,302490,0.0011,0.0298,23822,-0.0397,0.0153,0.2448,-0.0149,0.086
201910,wisconsin,wi,246050,-0.0059,0.0606,22153,-0.0561,-0.0572,68.5,0.0379,-0.0867,6364,-0.1465,0.046,88,-0.2143,-0.3889,5748,-0.1036,-0.0178,7444,-0.349,0.0483,129.40625,-0.009,0.046,1790.5,-0.0058,0.009,321017,-0.008,0.031,29597,-0.1521,-0.0327,0.336,-0.1512,0.0338
201910,tennessee,tn,289550,-0.0014,0.0726,27416,-0.0219,-0.14,57,0,-0.0806,10192,-0.0545,-0.0113,560,-0.0345,-0.0789,7720,-0.0417,-0.1267,10838,-0.2677,0.1041,127.0968467,0.0051,0.06,2023,-0.0066,0.0311,395549,-0.0176,0.0897,38254,-0.1068,-0.0825,0.3953,-0.1326,0.0874
201910,colorado,co,471562,0.0011,0.048,26573,-0.0429,0.0353,63.5,0.0763,0.0763,9548,-0.1571,0.0038,576,-0.1955,0,9532,-0.1207,0.0236,13576,-0.0696,0.1441,201.047833,0.0037,0.0868,2354.5,0.0017,-0.0188,852477,0.0028,0.0286,40149,-0.0521,0.0697,0.5109,-0.0147,0.0486
201909,florida,fl,330000,-0.0087,0.0152,138232,-0.0135,-0.0324,83,-0.0119,0.0375,39880,0.0213,-0.0034,3332,0.0387,-0.0436,37340,0.0193,-0.0078,51407,-0.0572,0.0586,180.828125,-8.00E-04,0.0381,1759.5,-0.0029,-0.0014,634774,-0.0022,0.034,189639,-0.0257,-0.0093,0.3719,-0.0173,0.032
201909,alaska,ak,290049.5,-0.0126,0.0361,3570,-0.0233,-0.1046,75.5,0.0786,-0.0443,876,-0.1641,0.0896,32,-0.3846,-0.4667,1128,-0.099,-0.06,0,,,164.6829481,-0.0016,-0.001,1772.785714,-0.0053,0.0247,328531,-4.00E-04,0.0173,3570,-0.0233,-0.1046,0,0,0
201909,connecticut,ct,359050,-0.0095,0.026,22684,-0.0218,-0.0904,78,0.0541,-0.0488,5712,0.034,0.0665,160,0.6,-0.1304,6004,0.0352,0.0108,128,0.1852,0.8824,169.3612319,-0.0048,-0.0404,2090.5,-0.0057,0.0985,716789,-0.0051,0.0088,22812,-0.0209,-0.0877,0.0056,0.001,0.0029
201909,iowa,ia,207050,-0.0253,0.0355,15395,0.0239,0.0767,68.5,0.1417,0.0379,4584,-0.0069,0.0894,280,0.129,1.5,5020,0.0529,0.3252,4885,-0.0527,0.113,122.7925938,-0.0044,0.045,1628.5,-0.0067,-0.0142,248428,-0.0233,0.0166,20280,0.0044,0.0852,0.3173,-0.0257,0.0103
201909,wisconsin,wi,247500,-0.0193,0.0534,23481,0.0354,-0.0217,66,0.1379,-0.0294,7548,0.0048,0.0722,132,-0.1081,0.0313,6412,0.0672,0.0795,11398,0.0999,0.4402,130.5802676,-0.0073,0.053,1801,-0.0103,0.0107,323396,-0.0168,0.0398,34879,0.0556,0.0929,0.4854,0.0285,0.1557
201909,south carolina,sc,279500,-0.0077,0.035,29348,-0.0047,-0.0347,79.5,0.0461,-0.0305,8548,0.0038,0.1259,648,-0.0357,-0.2603,8836,0.0147,0.1979,11940,-0.0188,0.1251,108.4536307,-0.001,-0.079,1551,-0.0051,-0.1388,425898,0.007,0.0492,41288,-0.0088,0.0067,0.4068,-0.0058,0.0578
201909,washington,wa,469050,-0.0073,0.0909,19769,0.0037,-0.1348,49,0.1136,0.1136,9924,-0.0545,-0.0624,368,0.0952,-0.0515,7320,-0.0167,-0.2054,10768,-0.0449,0.1801,226.887767,-0.0023,0.0743,2050.214286,-0.0075,0.011,648815,-0.0088,0.0757,30537,-0.014,-0.0449,0.5447,-0.0277,0.1453
201909,nevada,nv,340050,-0.0083,-0.0258,12892,-0.0123,0.2458,53,0.06,0.2927,4788,-0.0409,-0.0626,248,-0.1143,-0.3333,5640,-0.0349,0.2051,3293,-0.0343,0.2559,181.0737656,0.0038,0.0115,1885.5,-0.0109,-0.0351,597561,-0.0025,-0.028,16185,-0.0168,0.2479,0.2554,-0.0058,0.002
201909,pennsylvania,pa,225042.8571,2.00E-04,0.0975,43890,-0.0236,-0.12,72,0.0909,-0.0137,14144,-0.0331,-0.0643,520,-0.078,-0.2398,13928,0.0014,-0.0665,9575,-0.097,0.1265,96.87673611,-0.0086,0.0265,1538.785714,-0.001,0.013,320301,0.0113,0.0699,53465,-0.0376,-0.0841,0.2182,-0.0177,0.0477
201909,new mexico,nm,259957.1429,-2.00E-04,0.0829,8356,-0.0122,-0.1676,78.5,0.1056,-0.0765,2352,-0.0376,-0.0592,88,-0.1538,-0.1852,1992,-0.0158,-0.1516,3211,-0.1041,0.1596,129.7862354,0.0047,0.0676,1960.785714,-0.0028,0.016,388754,0.0057,0.0572,11567,-0.0395,-0.0968,0.3843,-0.0394,0.1084
201909,kansas,ks,192907.1429,0,0.072,10313,0.0046,-0.0781,66,0.0313,-0.0294,3608,-0.0228,0.0356,172,0.0238,0.2647,3032,-0.0092,-0.0307,2264,0.473,1.0809,94.2838487,0.001,0.1285,2013.714286,-0.001,0.0488,278903,-2.00E-04,0.0451,12577,0.0656,0.0246,0.2195,0.0698,0.1223
201909,michigan,mi,219750,-0.0262,0.0717,45026,0.0313,0.0077,57,0.0962,0.0364,16704,-0.0181,0.1004,428,-0.1083,-0.1832,14568,0.0265,0.102,7014,0.0159,0.1601,125.0234375,-0.0149,0.047,1697.5,-0.0108,0.0128,307040,-0.0319,0.0279,52040,0.0292,0.0258,0.1558,-0.0024,0.0205
201909,west virginia,wv,174950,-3.00E-04,0.0411,8336,0.0035,-0.074,92,0.0698,-0.0108,1828,0.0156,0.0224,76,-0.0952,0.1875,1732,0,-0.0484,2214,0.0737,0.3047,85.81010725,-0.0023,0.0219,1704.5,0.0058,0.011,232645,-0.0016,0.0164,10550,0.0175,-0.0139,0.2656,0.0174,0.0771
201909,mississippi,ms,199900,-0.0143,0.0249,10762,-0.0185,-0.0927,92,0.0575,-0.0108,2544,0.0032,-0.0393,108,-0.325,-0.2059,2240,-0.0123,-0.0682,2963,0.0444,0.3093,96.17129694,-0.0011,0.0541,1993.357143,0.0018,0.0233,262861,-0.0053,0.0349,13725,-0.0056,-0.0282,0.2753,0.0166,0.0845
201909,illinois,il,249750,-0.0165,0.0032,60930,0.0093,0.0368,58.5,0.0636,0.0086,22764,0.0035,0.0748,316,-0.1124,-0.202,20648,0.0214,0.0768,22426,-0.0891,0.0293,119.96875,-0.0113,0.0262,1760,-0.0079,-0.0023,359497,-0.0148,-0.0081,83356,-0.0192,0.0348,0.3681,-0.0397,-0.0027
201909,hawaii,hi,684550,-0.0145,-0.0151,5966,-0.0057,0.0439,78,0.013,-0.0488,1612,0.0075,0.0522,48,-0.0769,-0.0769,1232,0.0165,0.0845,914,-0.0308,0.0066,514.0915207,-0.0024,0.0282,1310,-0.0101,-0.0466,1277360,-0.0345,0.0052,6880,-0.0091,0.0388,0.1532,-0.004,-0.0057
201909,indiana,in,199135.7143,-0.0432,0.0761,22559,0.0504,-0.0095,56,0.098,0,8508,0.0028,-0.0125,200,-0.1228,-0.2857,8180,0.1042,0.0119,9129,0.1223,1.5622,96.59004762,-0.007,0.0642,1979.5,-0.0142,0.0089,264478,-0.0409,0.0459,31688,0.0701,0.2031,0.4047,0.0259,0.2482
201909,texas,tx,293482,-0.0115,0.0118,112220,-0.0035,0.0233,63,0.0862,-0.0156,37344,-0.037,0.1239,2864,0.0258,-0.1476,40268,-0.0359,0.1276,44625,-0.0069,0.204,131.0703125,-0.0011,0.0384,2229,-0.0088,-0.0159,409382,-0.0104,0.0146,156845,-0.0045,0.069,0.3977,-0.0013,0.0597
201909,colorado,co,471050,-0.0096,0.0467,27767,-0.0064,0.0672,59,0.1569,0.0536,11696,-0.0071,0.1042,676,0,-0.0117,10936,0.019,0.1795,14582,-0.0164,0.1545,200.3169643,0.0018,0.0791,2350.5,-0.0128,-0.0279,848714,-0.005,0.0052,42349,-0.0098,0.0957,0.5252,-0.0054,0.0397
201909,south dakota,sd,239950,-2.00E-04,0.043,4370,0.0102,0.0713,54.5,0.0481,-0.0439,1252,-0.1495,0.0064,24,2,-0.1429,900,-0.0302,0.1538,247,-0.05,-0.0679,121.6804727,-0.008,0.0295,1974.357143,-0.0018,-0.0018,304211,-0.0025,0.0446,4617,0.0068,0.0628,0.0565,-0.0036,-0.0084
201909,north carolina,nc,314950,-0.0074,0.0972,45849,0.0028,-0.1261,77.5,0.0616,-0.1193,13800,-0.0066,0.1515,864,-0.0526,-0.122,13240,0.0101,0.1044,18037,-0.0155,0.1307,131.0995844,-0.0033,0.057,1978,-0.0056,-0.0351,416956,-0.0086,0.0861,63886,-0.0024,-0.0662,0.3934,-0.0073,0.0893
201909,minnesota,mn,284950,-0.0099,0.036,24283,0.0166,0.0858,53,0.06,-0.0702,9884,-0.012,0.1897,184,-0.2581,-0.3333,7880,0.0535,0.066,9148,-0.0941,-0.1808,143.1534091,0.0016,0.0363,1992.5,-0.0094,-0.0309,366535,-0.0132,-0.0105,33431,-0.0163,-0.003,0.3767,-0.046,-0.1226
201909,tennessee,tn,289950,-0.01,0.0741,27987,0.0128,-0.1145,57,0.0179,-0.0339,10768,-0.0103,-0.0275,628,-0.108,-0.1326,8116,0.0258,-0.0752,14900,0.118,0.418,126.4532942,-0.0018,0.0617,2036.5,-0.0124,0.0322,402352,3.00E-04,0.1134,42887,0.047,0.0183,0.5324,0.0501,0.1999
201909,idaho,id,368250,-0.0036,0.1157,8707,-0.0074,-0.0965,57.5,0.0849,-0.0417,3248,-0.0688,0.0012,248,-0.0606,0.3478,3336,0.0246,0.2265,894,0,0.4035,171.4757752,-0.0046,0.0768,2206.5,0.0016,0.0196,566146,-0.0111,0.0576,9601,-0.0067,-0.0655,0.1027,8.00E-04,0.0366
201909,vermont,vt,285050,-0.008,0,5279,-0.0032,-0.089,108,0.1489,-0.0182,836,-0.1434,-0.1364,20,0,-0.375,984,0.0041,-0.0391,1493,0.204,0.4975,145.0390499,-0.0011,0.0161,2000.214286,-7.00E-04,-0.0054,403502,-0.0031,0.0159,6772,0.0361,-0.0029,0.2828,0.0487,0.1108
201909,rhode island,ri,369450,-0.0092,0.0264,3725,0.0054,-0.1385,53,-0.0364,0.0192,1688,0.063,-0.0866,16,0,-0.3333,1068,0.1172,-0.1217,2456,0.0037,0.0394,219.544843,-0.0026,0.0369,1658,-0.0084,0.0085,600887,-0.0175,0.0434,6181,0.0047,-0.0757,0.6593,-0.0011,0.1128
201909,new york,ny,467764.2857,-0.0064,0.0902,75867,-0.0016,0.0078,82,0.0789,0.025,21468,0.0411,0.0534,656,0.0314,-0.1277,19000,0.0444,0.0995,26239,0.3233,0.9086,156.5178571,-0.0118,0.0733,1505,-0.0086,-0.0202,1008226,-0.0103,0.0139,102106,0.0657,0.1469,0.3459,0.0849,0.1632
201909,montana,mt,359928.5714,-0.007,0.0585,7409,-0.0158,-0.1802,87,0.1918,-0.0543,1584,-0.1646,-0.122,44,-0.0833,-0.2143,1676,-0.0256,0.0295,1996,-0.0585,0.0163,170.3095436,0.0013,0.0564,2176.285714,-0.0073,0.0094,604089,-0.0019,0.0374,9405,-0.0252,-0.1452,0.2694,-0.0122,0.0521
201909,georgia,ga,293932,-0.0084,0.0213,74251,-0.0069,0.079,62.5,0.0417,0.0246,26688,-7.00E-04,0.1599,2180,0.0055,-0.1007,23400,0.0251,0.2363,29627,-0.0535,0.0661,108.5864955,0.0029,0.0455,2001,-0.0067,-0.044,393306,-0.0071,0.0125,103878,-0.0206,0.0753,0.399,-0.0197,-0.0048
201909,new jersey,nj,389571.3571,-1.00E-04,0.082,49572,-0.0194,-0.03,63.5,-0.0379,-0.0522,18640,0.0676,0.1694,364,-0.0421,-0.3933,12876,-0.0177,-0.0257,1326,-0.0616,0.3614,65.89285714,0.1333,0.3312,821.8571429,0.0432,0.043,554217,9.00E-04,0.0337,50898,-0.0206,-0.0227,0.0267,-0.0012,0.0077
201909,north dakota,nd,230000,-0.0147,-0.0215,3999,0.0139,-0.0155,74,0.0571,0.0137,920,-0.0496,0.0407,24,-0.3333,-0.4,1004,0.008,-0.0634,266,0.0472,0.243,111.2890091,-0.0064,-0.0207,2119,-0.0058,0.0428,275240,-0.0155,-0.0211,4265,0.016,-0.0026,0.0665,0.0021,0.0138
201909,maine,me,260000,-0.0111,0.0482,9213,-0.0087,-0.1552,85,0.1806,-0.1053,2172,-0.1354,-0.0389,56,-0.2222,-0.4167,2104,-0.0366,-0.107,1139,0.0383,-0.2273,153.0227229,-0.0027,0.0574,1700,0,-6.00E-04,385999,-0.001,0.0739,10352,-0.0038,-0.1638,0.1236,0.0056,-0.0115
201909,new hampshire,nh,342000,-0.0141,0.0689,6351,0.0157,-0.1306,68.5,0.161,0.0074,2244,-0.026,-0.0123,56,0.4,-0.2632,1924,0.0737,-0.0605,3910,0.2284,0.6846,168.5310284,-0.0038,0.0557,2017.142857,-0.002,0.026,448754,-0.0167,0.064,10261,0.0874,0.066,0.6157,0.1066,0.2979
201909,delaware,de,325050,2.00E-04,0.0837,4345,-0.0329,-0.1872,91.5,0.064,-0.0054,1240,-0.019,-0.1143,112,-0.0345,-0.3171,1064,0.0153,-0.1865,429,-0.093,0.8734,151.2974358,0.0048,0.063,1987.5,0.0063,0.0461,427558,0.0104,0.0906,4774,-0.0387,-0.1437,0.0987,-0.0065,0.0559
201909,district of columbia,dc,665050,0.0131,0.0557,1637,0.0473,0.0117,29,-0.3256,-0.1212,1228,0.1946,-0.0192,24,0,0,536,0.1356,0.0635,229,-0.1158,-0.3284,490.6206166,0.0101,-0.0502,1376.428571,-0.0122,0.0872,960786,0.0132,0.0317,1866,0.0241,-0.0475,0.1399,-0.0258,-0.0709
201909,kentucky,ky,213500,-0.0175,0.0678,15486,0.0068,-0.0697,65.5,0.0397,-0.0368,5360,0.0121,0.085,116,-0.0938,-0.383,4624,0.0131,0.014,6405,-0.0738,-9.00E-04,103.4155442,-0.0014,0.0907,1911,-0.0063,0.0617,280381,-0.0058,0.0331,21891,-0.0182,-0.0506,0.4136,-0.036,0.0285
201909,arkansas,ar,190407.1429,-0.013,0.0295,14671,-0.0128,-0.1237,81,0.0253,-0.0241,3752,-0.0095,-0.0188,84,-0.4,-0.25,2908,-0.0855,-0.0878,2894,-0.0401,0.1609,95.51444675,-0.0038,0.0408,1910.5,-0.0091,0.059,263194,-0.0095,0.0485,17565,-0.0174,-0.0868,0.1973,-0.0056,0.0484
201909,louisiana,la,229500,-0.0022,0.022,19758,-0.0032,-0.0232,85.5,0.0556,0.0427,4924,-0.0089,0.0585,168,0,-0.1923,5392,-0.0316,0.1022,5163,0.1681,0.5453,117.0108498,0.0017,0.0255,1941.357143,0.0107,0.0398,302339,-0.0061,0.0274,24921,0.0281,0.0574,0.2613,0.0383,0.0961
201909,utah,ut,392807.1429,-0.0248,0.0071,15825,0.0403,0.2458,57,0.0962,0.1176,5516,0.0698,-0.0051,400,-0.0385,-0.2063,4500,0.0553,0.0283,8877,0.1362,0.2071,155.667896,-0.0054,0.0634,2554.142857,-0.0192,-0.0523,630622,-0.0293,-0.019,24702,0.0728,0.2316,0.5609,0.0473,-0.018
201909,alabama,al,236172.5,-0.0104,0.0782,22508,-0.0054,-0.127,78,0.013,-0.0824,6480,0.0112,0.075,376,-0.1532,-0.3286,4952,-0.0499,-0.0396,2766,-0.0093,0.4317,108.1277379,8.00E-04,0.0721,1994.5,-0.0054,0.0094,310535,-0.0067,0.0775,25274,-0.0059,-0.088,0.1229,-5.00E-04,0.048
201909,ohio,oh,189500,-0.0203,0.0825,32823,0.0215,-0.1091,54,0.0588,-0.0526,14464,-0.0187,0.0385,288,-0.2088,-0.2088,12928,0.0528,-0.0107,19565,-0.0461,0.04,95.9609375,-0.0316,0.0645,1740,0.014,0.014,264168,-0.0178,0.0414,52388,-0.0048,-0.0587,0.5961,-0.0423,0.0854
201909,virginia,va,329950,-0.0088,0.0997,34732,-0.0156,-0.1715,66.5,0.0556,-0.0634,12196,-0.0177,-0.0026,636,-0.0364,-0.0592,9564,-0.028,-0.086,10354,-0.0078,0.1944,147.5736607,-5.00E-04,0.0499,2145,-0.0065,0.0499,455930,-1.00E-04,0.0856,45086,-0.0138,-0.1088,0.2981,0.0024,0.0913
201909,oklahoma,ok,209950,0.0025,0.1053,14902,-0.021,-0.1922,64.5,0.0238,-0.0515,4632,-0.0729,-0.0736,152,-0.24,-0.2549,4144,-0.0683,-0.1543,2775,-0.0675,0.0714,103.597009,0.0021,0.0763,1958,0,0.0338,284271,7.00E-04,0.0923,17677,-0.0286,-0.1597,0.1862,-0.0093,0.0458
201909,oregon,or,425050,-0.0053,0.0059,18474,-0.0084,-0.036,59.5,0.0625,0.0259,6752,-0.0643,0.0138,408,0.1461,0.1724,7000,-0.0057,0.0373,2381,-0.0537,0.0559,217.2350169,-0.0018,0.0268,1984,-0.0029,-0.011,555348,-0.0035,0.0019,20855,-0.0138,-0.0263,0.1289,-0.0062,0.0112
201909,missouri,mo,203050,-0.0251,0.0415,24165,0.013,-0.1125,67,0.0469,-0.0147,8488,-0.0121,0.0143,228,0.2128,-0.1364,7096,0.0266,-0.0457,9287,-0.009,0.2518,108.734375,-0.009,0.0933,1771,-0.0052,0.0369,280937,-0.0094,0.0372,33452,0.0068,-0.0345,0.3843,-0.0085,0.1118
201909,maryland,md,349050,0,0.0579,21124,-0.0114,-0.1035,57.5,0.0088,-0.0417,8344,0.0306,-0.022,432,-0.122,-0.069,7564,0.0322,-0.0689,2611,-0.0571,-0.2227,166.6207217,-1.00E-04,-0.0112,1940,-0.0021,0.0736,455513,-1.00E-04,0.0495,23735,-0.0167,-0.1184,0.1236,-0.006,-0.0189
201909,california,ca,585050,0.0049,0.0734,90802,0.006,-0.0281,52,0.0612,0.1818,42276,0.0244,0.0035,1676,-0.0118,-0.0584,30156,0.011,0.021,47757,-0.0029,0.2831,316.5714286,0.0076,0.0632,1862.5,-0.0054,0.0211,1159412,0.031,0.1774,138559,0.0029,0.0606,0.5259,-0.0047,0.1276
201909,wyoming,wy,264835.7143,0,0.0384,3684,-0.0105,-0.1174,80,0.1268,-0.0909,876,-0.1134,0.0478,20,-0.1667,-0.2857,700,-0.0113,0.0355,704,-0.0222,0.1228,123.3576841,0.005,0.0501,2147,0.0096,-0.0133,642758,0.0245,0.2396,4388,-0.0124,-0.086,0.1911,-0.0023,0.0409
201909,massachusetts,ma,521378.5714,-0.0188,0.0641,20514,0.0184,-0.0396,61,0.0167,0.1296,9868,0.1083,0.0666,208,-0.0189,-0.1034,7312,0.1222,-0.1266,13322,0.7839,3.6515,265.2257254,-0.0036,0.0696,1924.5,-0.0193,-0.0065,812998,-0.0236,0.0795,33836,0.2255,0.3968,0.6494,0.2787,0.5153
201909,nebraska,ne,234999.5,-0.0238,-2.00E-04,6165,0.0569,0.0812,50,0,-0.0196,2516,0.0016,0.0501,88,-0.6071,0.1579,1624,0.0357,0.0885,443,-0.0089,-0.6473,114.7442531,-0.0068,0.0073,1944,-0.0155,0.044,284654,-0.0229,9.00E-04,6608,0.0522,-0.0503,0.0719,-0.0048,-0.1484
201909,arizona,az,359928.5714,0.0013,0.0938,21689,-0.0123,-0.1331,57.5,-0.0574,0.0088,9704,0.0889,-0.0744,904,-0.1067,0.061,8780,0.005,-0.2149,14562,-0.0423,0.9085,175.0839844,0.0031,0.0639,2135.285714,-9.00E-04,0.0291,552694,0.0065,0.1105,36251,-0.0245,0.1103,0.6714,-0.0211,0.3664
201908,north carolina,nc,317292.8571,-0.0069,0.1131,45721,0.0045,-0.1255,73,0.0282,-0.1205,13892,-0.0586,-0.0832,912,-0.1128,-0.2192,13108,0.0212,0.0209,18321,-0.0162,0.0956,131.5317866,-0.0028,0.0673,1989.142857,-0.0054,-0.033,420555,-0.0072,0.0983,64042,-0.0015,-0.0719,0.4007,-0.0084,0.0809
201908,montana,mt,362478.5714,-0.0125,0.0371,7528,0.0063,-0.1607,73,0.0504,-0.0932,1896,-0.0902,-0.0742,48,0.2,-0.4,1720,-0.0138,-0.0183,2120,-0.0208,0.0579,170.0922928,0.002,0.0541,2192.285714,-0.0053,0.002,605267,7.00E-04,0.0281,9648,2.00E-04,-0.1208,0.2816,-0.0078,0.0582
201908,iowa,ia,212421.4286,-0.012,0.0365,15035,0.0252,0.0852,60,0.0714,-0.0625,4616,-0.0479,0.0285,248,-0.2791,1.0667,4768,0.011,0.3561,5157,-0.0248,0.2686,123.331978,-0.0033,0.0516,1639.428571,-0.0043,-0.0151,254359,-0.0135,0.04,20192,0.0119,0.1268,0.343,-0.0176,0.0496
201908,utah,ut,402807.1429,-0.0386,0.0211,15212,0.1901,0.2388,52,0.0196,0.04,5156,-0.0625,-0.1141,416,-0.0095,-0.4157,4264,0.0019,-0.0037,7813,-0.0398,0.0141,156.511646,-0.008,0.0748,2604.142857,-0.0326,-0.0414,649638,-0.0545,-0.0016,23025,0.1007,0.1522,0.5136,-0.123,-0.1138
201908,nebraska,ne,240721.4286,-0.0226,0.0241,5833,0.0437,0.0431,50,0.0309,0.1111,2512,-0.0188,0.059,224,2.2941,1.0741,1568,-0.0151,-0.0076,447,-0.0176,-0.6677,115.5348855,-0.0061,0.023,1974.571429,-0.0063,0.0559,291327,-0.0113,0.0181,6280,0.039,-0.0947,0.0766,-0.0048,-0.1639
201908,north dakota,nd,233421.4286,-0.0215,-0.0213,3944,0.0131,0,70,0.0853,0.0145,968,-0.0656,-0.062,36,0.8,0.5,996,-0.0197,0.0122,254,0.0079,0.0901,112.0029505,-0.0037,0.0026,2131.285714,-0.0045,-0.0133,279569,-0.0087,-0.0132,4198,0.0128,0.005,0.0644,-3.00E-04,0.0053
201908,district of columbia,dc,656421.4286,0.01,0.0587,1563,-0.0013,0.0961,43,0.1781,0,1028,0.1174,0.5482,24,1,-0.1429,472,-0.0709,0.1683,259,-0.0912,-0.2806,485.69644,-0.0037,-0.0525,1393.428571,-0.0111,0.1156,948291,-0.0058,-4.00E-04,1822,-0.0151,0.0202,0.1657,-0.0164,-0.0867
201908,virginia,va,332864.2857,-0.0065,0.1002,35283,-0.0149,-0.162,63,0.0328,-0.0597,12416,-0.0467,-0.0707,660,0.051,-0.175,9840,0.0293,-0.0807,10435,0.0056,0.1108,147.6517857,-8.00E-04,0.0527,2159,-0.0053,0.0529,455960,-0.0102,0.0896,45718,-0.0103,-0.1122,0.2958,0.006,0.0726
201908,georgia,ga,296435.7143,-0.0086,0.024,74765,0,0.0924,60,0.0256,0.0256,26708,7.00E-04,0.048,2168,0.0188,-0.1383,22828,0.0079,0.1371,31303,-0.0493,0.0744,108.2779018,0.002,0.0377,2014.571429,-0.0064,-0.0448,396125,-0.0107,0.0017,106068,-0.0151,0.087,0.4187,-0.0217,-0.007
201908,wisconsin,wi,252364.2857,-0.0101,0.0741,22678,0.0443,-0.062,58,0.045,-0.1008,7512,-0.0591,-0.0577,148,0.0882,-0.119,6008,0.0387,-0.0372,10363,0.1234,0.1633,131.543956,-0.0068,0.065,1819.714286,-0.0072,0.011,328932,-0.0169,0.0572,33041,0.0678,-0.0014,0.457,0.0322,0.0885
201908,maine,me,262907.1429,-0.0081,0.0556,9294,0.0163,-0.1448,72,0.125,-0.1377,2512,-0.1338,-0.0456,72,-0.1818,-0.2174,2184,-0.0197,-0.1049,1097,0.1058,-0.2687,153.4327982,-0.003,0.0542,1700,-0.0038,-0.0053,386403,-0.0015,0.0653,10391,0.0251,-0.1598,0.118,0.0096,-0.02
201908,washington,wa,472478.5714,-0.0136,0.0989,19697,0.0347,-0.0762,44,0.0233,0.1579,10496,-0.0409,-0.0806,336,0.0909,-0.2696,7444,-0.0153,-0.1168,11274,-0.0263,0.1114,227.4145538,3.00E-04,0.094,2065.714286,-0.0137,8.00E-04,654596,-0.0089,0.0819,30971,0.0116,-0.0157,0.5724,-0.0359,0.0966
201908,wyoming,wy,264835.7143,-8.00E-04,0.0243,3723,0.0038,-0.1153,71,0.0597,-0.118,988,-0.1083,0,24,-0.3333,-0.1429,708,0.0057,-0.0535,720,-0.0349,0.0762,122.745969,0.0076,0.0452,2126.571429,-0.0011,-0.0316,627398,0.0088,0.2268,4443,-0.0027,-0.089,0.1934,-0.0077,0.0344
201908,hawaii,hi,694628.2857,0.0149,-0.002,6000,-0.0071,0.0475,77,0.1938,-0.0253,1600,-0.1919,-0.0361,52,-0.3158,0.1818,1212,-0.0162,0.0271,943,-0.0318,-0.0278,515.3083099,0.0298,0.0348,1323.428571,-0.0208,-0.0424,1322963,-0.0092,0.0311,6943,-0.0105,0.0366,0.1572,-0.004,-0.0122
201908,tennessee,tn,292864.2857,-0.0074,0.0857,27633,0.0113,-0.0973,56,0.009,-0.0345,10880,-0.012,-0.0637,704,0.0539,-0.0056,7912,-0.001,-0.1078,13327,0.1471,0.2185,126.6823441,-0.0016,0.0733,2062.142857,-0.0064,0.046,402228,-0.0043,0.1081,40960,0.0518,-0.0142,0.4823,0.0571,0.125
